style-scope src,Link to Commentor Account,Commentor,Comment Date,yt-simple-endpoint href 2,Comment,Likes,Replies
,https://www.youtube.com/@LAFC_Lalo,@LAFC_Lalo,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzCrQS6i4X5bi-lwNx4AaABAg,"2019: the end of saga 
2020: dark helmet: a star wars story",597,7 replies
,https://www.youtube.com/@gavinf.7890,@gavinf.7890,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyWjLWolh3sqEGRBBd4AaABAg,"2019: The final chapter

2020: Always two there are...",701,9 replies
,https://www.youtube.com/@jeda9649,@jeda9649,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxzchYFy1HXiROfZyN4AaABAg,"2019: Star Wars, The Saga Ends
2021: Star Wars, Return of the Saga",2K,10 replies
https://yt3.ggpht.com/ytc/AIdro_nwrap75xbfaYHqRyyd9jiGjOyXFpAzdGZZJa7jbbY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MrNickMagnante,@MrNickMagnante,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugxb_oaPVsxVyFHXwNh4AaABAg,"C-3PO: ""Taking one last look, sir. At my friends.""
Also 3PO:",253,8 replies
https://yt3.ggpht.com/ytc/AIdro_mwEaxxE1bWp1mMixk7uv3y4CxCyMyre3ul7_0TVwdvjbY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@teenagegroot5827,@teenagegroot5827,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyzdoGieb4WS73QX9B4AaABAg,"Disney: How do we get more ticket sales?

JJ Abrams: We bring back the Emperor

Disney: Dew it!",413,3 replies
https://yt3.ggpht.com/cNyGz49ccXx0c5KvKjO4B4lh4WG1NjTzlr9W6vxcsKOt_iR_VbXCH3l847xwsw8zfs-UTs52SSk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@greenbean9183,@greenbean9183,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyyWANqdstyn_Xezm54AaABAg,"C3PO: I’m taking one last look at my friends 

Me: throws computer across the room",200,4 replies
https://yt3.ggpht.com/JjipfnONFMiqOTDAcKwBsf65XRaeIZKORdfeJke_nxUBa-vsKwO8-Qa25vPQ94SA_bzLDfou8g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DrippY5,@DrippY5,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzsplXP0RN0SJjBsCB4AaABAg,"""Everyone""

""There is another""",890,11 replies
https://yt3.ggpht.com/ytc/AIdro_nJ6dHv5ZzwASKdL3n7nZq2IUc2J_5hpz2PAKEQKNU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@crylittlesister6377,@crylittlesister6377,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxvLRJTkkjmmPXoxvx4AaABAg,"'Sees Lando in trailer'

""Yeap. He's a goner.""",530,11 replies
https://yt3.ggpht.com/q3tTUjsT0al1n8JDe5UyMeFA9RlFeyEfQPNRpmiXZnqLML_gYVWwXH-78i9o_ZJdpg7DGl0YBA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@CommanderAlpharocks,@CommanderAlpharocks,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugx5H8utAdbFZ_tNsnl4AaABAg,looks like THE SENATE has the high ground,166,1 reply
https://yt3.ggpht.com/ytc/AIdro_kFNMXnvpLNWvVERorWWpSRY5njk746Fbq0QN2LagVPTmWB=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Cuero18,@Cuero18,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzTDiDqwocq1A_zAjl4AaABAg,"2019: The saga comes to a end

2024 Disney: no one's ever really gone",925,7 replies
https://yt3.ggpht.com/tOs8pSNBAkv7TBd69OK5UolM72eH4_wvN8ooocIQKRO6YwhCm4b7O-1_30SUe4wQFC6cho5G=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@LAFC_Lalo,@LAFC_Lalo,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzCrQS6i4X5bi-lwNx4AaABAg,"2019: the end of saga 
2020: dark helmet: a star wars story",597,7 replies
https://yt3.ggpht.com/ytc/AIdro_m05T5XyZRjLeR8oa1UIfMd4NOyOUOnIk8xe1V1fHB1-7s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@gavinf.7890,@gavinf.7890,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyWjLWolh3sqEGRBBd4AaABAg,"2019: The final chapter

2020: Always two there are...",701,9 replies
https://yt3.ggpht.com/ytc/AIdro_l7mv5FSxG3cSTY75yXLj8dyMtnU6shthDqiXlkCemwzo0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jeda9649,@jeda9649,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxzchYFy1HXiROfZyN4AaABAg,"2019: Star Wars, The Saga Ends
2021: Star Wars, Return of the Saga",2K,10 replies
https://yt3.ggpht.com/ytc/AIdro_nkU1lKxZECDcsKokoTcGZUErr8APKG8qNofWK4838=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@samperlick3844,@samperlick3844,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzodRUklNIftzH7jC14AaABAg,"2019: the saga ends


2020: greedo shot first: a Star Wars story",957,14 replies
https://yt3.ggpht.com/ytc/AIdro_np3bAK301Kn-Ui6PJ00iCGaGb57_hMOi6ILhofEDEqXYA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@scar-gs3tz,@scar-gs3tz,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxLiudrR6olvrsG5uZ4AaABAg,"2019: the saga ends


2020: revenge of the sand",370,4 replies
https://yt3.ggpht.com/ytc/AIdro_lnqA4QaLl2ezCq1_ZhteyUZVKLIUreJxIB_wvrhke2bg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RuinsOfMetal,@RuinsOfMetal,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwE1ozZSS4CMeuERUl4AaABAg,"2019: The Saga Ends


2020: The Saga Ends 2: The Revenge",556,3 replies
https://yt3.ggpht.com/qWEYP0Q-nVobCzFQVW2a6UbdluLZfithOMcHvzkQiQdxbifwO5euuEh1n_S5qGh78OSts8oZrLE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@freddodynasty4ever,@freddodynasty4ever,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugxii5NLOsVtsHzO7kh4AaABAg,The Saga will only end when Luke finally goes to Tosche Station and pick up his Power Converters,496,9 replies
,https://www.youtube.com/@IceSkateUpHilll,@IceSkateUpHilll,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxdrPNZ0MqLC4wrE454AaABAg,"1983: The Saga Ends
2005: The Saga Ends
2019: The Saga Ends

On to the next trilogy......

Update: I like how all of the comments are copying this one lmao",1.8K,26 replies
,https://www.youtube.com/@sebasrodriguez8605,@sebasrodriguez8605,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwXwxPEbHxjCFW8oEN4AaABAg,"2019: The saga ends
2022: Hello There: A Star Wars story",469,5 replies
,https://www.youtube.com/@hkr0065,@hkr0065,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwnk5TnTIipMcZOqgZ4AaABAg,2023- Star Wars: Days of Future Past.,626,7 replies
,https://www.youtube.com/@nightvisiongoggles,@nightvisiongoggles,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy_r52GuuPuSi2N5TR4AaABAg,"Maybe after this they'll tell the story of a galaxy much, much farther away",636,5 replies
,https://www.youtube.com/@aragorn1079,@aragorn1079,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwkGXMYa_KCL6l12fV4AaABAg,,349,4 replies
,https://www.youtube.com/@deco_boi,@deco_boi,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyhsFQXpQIOKA5n24J4AaABAg&pp=0gcJCSIANpG00pGi,"2019: the saga will end...

2020: the high ground, A star wars story",477,5 replies
,https://www.youtube.com/@ericbregman5557,@ericbregman5557,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyCBQclUqRwjll11T94AaABAg,"2019 : The Saga Ends
2020 : The “I Don’t Like You Either” Guy : A Star Wars Story",937,14 replies
,https://www.youtube.com/@Fangface74,@Fangface74,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwZsysEa034A8Z8aXd4AaABAg,Disclaimer: No moisture was farmed during the making of this film,701,4 replies
,https://www.youtube.com/@guywithachromemask6260,@guywithachromemask6260,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwTePLJwPCMn4zbwn94AaABAg,I’m disappointed at the lack of senate memes in this comment section,134,6 replies
,https://www.youtube.com/@alexrodriguez2014,@alexrodriguez2014,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyEDgv6osEAFmQ-08N4AaABAg,"2019: The saga ends 


2020: “Hello There”  A Star Wars story",444,4 replies
,https://www.youtube.com/@Divyanshsc,@Divyanshsc,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzI3QVhWnCwJPcanEJ4AaABAg,"“Taking one last look sir, at my friends....Before i kill you""

Darth C3PO confrimed",230,4 replies
https://yt3.ggpht.com/ytc/AIdro_lLLC6w4vYwPscfJEYx7rO4hiLHAZN6pjenyqe0Gt5Foewq1wsvoK6y6RPIFdiJIGSwog=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@IceSkateUpHilll,@IceSkateUpHilll,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxdrPNZ0MqLC4wrE454AaABAg,"1983: The Saga Ends
2005: The Saga Ends
2019: The Saga Ends

On to the next trilogy......

Update: I like how all of the comments are copying this one lmao",1.8K,26 replies
https://yt3.ggpht.com/ytc/AIdro_nNEJZyCklTgHqM5Dd7E3akFpcQwr5UMCN2Xs_ike0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sebasrodriguez8605,@sebasrodriguez8605,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwXwxPEbHxjCFW8oEN4AaABAg,"2019: The saga ends
2022: Hello There: A Star Wars story",469,5 replies
https://yt3.ggpht.com/ytc/AIdro_leuZkB8hElK0hfgpubN976fWRSZnX24DV6XD1pb8pN1Dk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@hkr0065,@hkr0065,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwnk5TnTIipMcZOqgZ4AaABAg,2023- Star Wars: Days of Future Past.,626,7 replies
https://yt3.ggpht.com/ytc/AIdro_k4Sq0xqNvHIeQ60E8Fr1hUHdZjKGZffoxsCpOUC7IwDXE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@nightvisiongoggles,@nightvisiongoggles,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy_r52GuuPuSi2N5TR4AaABAg,"Maybe after this they'll tell the story of a galaxy much, much farther away",636,5 replies
https://yt3.ggpht.com/ytc/AIdro_lGoERie_uOmQ5ftURYCYW-LkRF25CNxxuaJlNqBzW6QFQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@aragorn1079,@aragorn1079,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwkGXMYa_KCL6l12fV4AaABAg,,349,4 replies
https://yt3.ggpht.com/uNxWtGVCY3kBrIUsJgP_EEw4QPGsIHbycohrSs0iZhlIacYjj8L98DknH_K6wjO5kZoy6uovxw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@deco_boi,@deco_boi,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyhsFQXpQIOKA5n24J4AaABAg&pp=0gcJCSIANpG00pGi,"2019: the saga will end...

2020: the high ground, A star wars story",477,5 replies
https://yt3.ggpht.com/ytc/AIdro_nTeRe9K1v5Anl2tK6LPMFwiFgmhJlCxWMD3VcaVuo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ericbregman5557,@ericbregman5557,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyCBQclUqRwjll11T94AaABAg,"2019 : The Saga Ends
2020 : The “I Don’t Like You Either” Guy : A Star Wars Story",937,14 replies
https://yt3.ggpht.com/ytc/AIdro_kYh0lA0Yj6qlYBEeE_NaNu4IdRPvuJbJM_U5jVx2_uWxs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Fangface74,@Fangface74,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwZsysEa034A8Z8aXd4AaABAg,Disclaimer: No moisture was farmed during the making of this film,701,4 replies
https://yt3.ggpht.com/REWfhTHc9Sz8BNxy-6jyqn58lMLmYwenEIBAxws66ahPy1QM5-1riLwCAW2a4v42425F8Q24=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@guywithachromemask6260,@guywithachromemask6260,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwTePLJwPCMn4zbwn94AaABAg,I’m disappointed at the lack of senate memes in this comment section,134,6 replies
https://yt3.ggpht.com/66C1QhuLHiFTQYFnTSKu2snrG7MpLSpzlcfasuOhfik3Rq6Kx_Ei2KUFLQ7xm9wbCPMXKdhxBg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@alexrodriguez2014,@alexrodriguez2014,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyEDgv6osEAFmQ-08N4AaABAg,"2019: The saga ends 


2020: “Hello There”  A Star Wars story",444,4 replies
https://yt3.ggpht.com/ytc/AIdro_lotSDMHmxriRpovrFOCI3dZa95YuLo4FRHCqieIpSz_IUG=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Divyanshsc,@Divyanshsc,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzI3QVhWnCwJPcanEJ4AaABAg,"“Taking one last look sir, at my friends....Before i kill you""

Darth C3PO confrimed",230,4 replies
https://yt3.ggpht.com/ytc/AIdro_kixccsObUqGXCgRDr-L-YSN2vcg-zEvM2aSIX-4PI-PPY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Adudelaw,@Adudelaw,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzyvlTXCI4tv42yc714AaABAg&pp=0gcJCSIANpG00pGi,"2019: The Saga will end
2020: Sand. A Star Wars Story",147,6 replies
https://yt3.ggpht.com/ytc/AIdro_k_CNBljuqs2kySn6xNv0aLgsTGR0SB8RsiqJHKZVTN2w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Crusader-tg1wx,@Crusader-tg1wx,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwAbmDrFPvCNtD6TQZ4AaABAg,"“No one’s ever really gone...”

The Senate: “Guess who’s back? Back again?”",121,2 replies
https://yt3.ggpht.com/ytc/AIdro_nqDhCB2RY5d-o3pVlsbqmw8opYo1xFq1qwRnDdhvZOVIQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dondonlaurena,@dondonlaurena,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwI3wW0sIy3KLUBYzF4AaABAg,"2019: The Saga Ends


2020: Darth Plagueis the Wise: The Jedi won’t tell you this Story:: A Star Wars Story",697,9 replies
https://yt3.ggpht.com/ytc/AIdro_khIcj0cuFR9tzFh16VBgT7sOd5kgCo-M2Joo-jr8nzTdw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tfmaster9363,@tfmaster9363,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyXXfB6g_vN8rWNqpl4AaABAg,"2019 : the saga ends

2023 : Star Wars - Revenge of The Sand",410,5 replies
https://yt3.ggpht.com/IOBLRMTVbQYYXW3LcCfjsMPizaqpyz14KjkLDGVywaTymDpf7xDvA3CouMaRjaDkFYm5d8Osmw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@anvil1234-m4b,@anvil1234-m4b,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugxscr9WT5gdNzY5lKV4AaABAg,"2019: saga ends
2020: the return of Darth vader",129,2 replies
,https://www.youtube.com/@Machinedead,@Machinedead,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzrtkdx873vvK85EPN4AaABAg,'There is another' ... a voice in the darkness.... 'ANI ?! ITSA MEEEEE',523,8 replies
,https://www.youtube.com/@ghosteck33,@ghosteck33,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwd14bNhdwKBDWDebB4AaABAg&pp=0gcJCSIANpG00pGi,Star Wars: Emperor Strikes Back,676,11 replies
,https://www.youtube.com/@Goofygoober66-k3n,@Goofygoober66-k3n,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxINF2T8I3zgYPPz3V4AaABAg,It seems like she does a lot of running in this movie,1K,19 replies
,https://www.youtube.com/@donstrudel1564,@donstrudel1564,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyZMkPfQZjz8iEswmJ4AaABAg,"2019: The saga ends

A new trilogy: Hold my blue milk",448,3 replies
,https://www.youtube.com/@themanwhostaresatpandas3955,@themanwhostaresatpandas3955,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgycJjpMcRTM29UToBp4AaABAg,"C3P0: taking one last look at my friends.
Me: don't worry, no one's every really gone",337,7 replies
,https://www.youtube.com/@EthanAnania,@EthanAnania,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxF3QZ2Jb3bPOtqL_t4AaABAg,"2019: ""The Saga Will End""
Me:",602,8 replies
,https://www.youtube.com/@IamNotMeButWhoAreYou,@IamNotMeButWhoAreYou,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyOmGcW394xDZMzvf94AaABAg,"2019: The saga ends.

2020: 3PO's Red Arm - A STAR WARS Story.",479,6 replies
,https://www.youtube.com/@natedudzik3987,@natedudzik3987,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwefWlbc_LjnqvK86t4AaABAg,": Shot of throne 

Jon Snow: ""I don't want it.""",405,10 replies
,https://www.youtube.com/@zwrighty958,@zwrighty958,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxJyF87IJmPA3UTso94AaABAg,"2019: the saga will end
2020: Lego Star Wars the complete saga the movie",1K,6 replies
,https://www.youtube.com/@akorn9943,@akorn9943,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugx6AEEE8pemLaSkl394AaABAg,"Me: Oh cool, a new trailer, can’t wait to see what everyone thinks of it in the commen-

Also Me:",919,22 replies
https://yt3.ggpht.com/ytc/AIdro_nw_Krpm3f8Be4-akGFRsRfU3sHppw4SrHkzMX3E_f7Fg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Machinedead,@Machinedead,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzrtkdx873vvK85EPN4AaABAg,'There is another' ... a voice in the darkness.... 'ANI ?! ITSA MEEEEE',523,8 replies
https://yt3.ggpht.com/ytc/AIdro_m7A-KzFTNFFFIfcUcadDtvsLMzIrgzt3p-nF2At4s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ghosteck33,@ghosteck33,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwd14bNhdwKBDWDebB4AaABAg&pp=0gcJCSIANpG00pGi,Star Wars: Emperor Strikes Back,676,11 replies
https://yt3.ggpht.com/39GPJ6472CUbMCvz8gy-BLA5m9OD-d4fZxOaCwKFgwdHKc-8GFB8x1z2oTeZYxdTUWEG0ilWqA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Goofygoober66-k3n,@Goofygoober66-k3n,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxINF2T8I3zgYPPz3V4AaABAg,It seems like she does a lot of running in this movie,1K,19 replies
https://yt3.ggpht.com/ytc/AIdro_lDqHF0wmqha-aOOe1kyZ7HsJX4Cv5QFQYTD3oaBOhwOw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@donstrudel1564,@donstrudel1564,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyZMkPfQZjz8iEswmJ4AaABAg,"2019: The saga ends

A new trilogy: Hold my blue milk",448,3 replies
https://yt3.ggpht.com/ytc/AIdro_l0Qw_TkdDyNAqrFbX3UcbBYiAz3ZDdvavG7xCXaYM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@themanwhostaresatpandas3955,@themanwhostaresatpandas3955,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgycJjpMcRTM29UToBp4AaABAg,"C3P0: taking one last look at my friends.
Me: don't worry, no one's every really gone",337,7 replies
https://yt3.ggpht.com/ytc/AIdro_mL9Nn8tmCdx6-ov6D7c0QF6dal1Ktpu98txZZgSTGPUNcZ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@EthanAnania,@EthanAnania,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxF3QZ2Jb3bPOtqL_t4AaABAg,"2019: ""The Saga Will End""
Me:",602,8 replies
https://yt3.ggpht.com/x-aRgc6mresjCnbJzSuJOYdq0GqvC8nYyRMp9xuHvI-F4bQeA06fjOB99Ga8g1Gt2dy0OpsU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@IamNotMeButWhoAreYou,@IamNotMeButWhoAreYou,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyOmGcW394xDZMzvf94AaABAg,"2019: The saga ends.

2020: 3PO's Red Arm - A STAR WARS Story.",479,6 replies
https://yt3.ggpht.com/ytc/AIdro_lDL6Z60UqiQgV0CqaiaDEGr0wELnKq69KWiloO4qg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@natedudzik3987,@natedudzik3987,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwefWlbc_LjnqvK86t4AaABAg,": Shot of throne 

Jon Snow: ""I don't want it.""",405,10 replies
https://yt3.ggpht.com/NcIvWKLmYGYYPvvTfskYvkykGik7OrvWJwght94En7DbXeN3s8f2tHvrrh0mB9Iwfq4XrsWu=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zwrighty958,@zwrighty958,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxJyF87IJmPA3UTso94AaABAg,"2019: the saga will end
2020: Lego Star Wars the complete saga the movie",1K,6 replies
https://yt3.ggpht.com/ytc/AIdro_n7Jub3i7ItjsfC2wmOIpoFP_AJK6Aur0RR_J_Bx4lfGw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@akorn9943,@akorn9943,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugx6AEEE8pemLaSkl394AaABAg,"Me: Oh cool, a new trailer, can’t wait to see what everyone thinks of it in the commen-

Also Me:",919,22 replies
https://yt3.ggpht.com/QnkfYtVjg0WnZ-XqXbxGiWksdrGXws8REwixIyKpYfi8YVTRD5UKgsha8wMQZkoOYR8TgIwIsg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ZeroFlowers,@ZeroFlowers,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxaphRHitPMZxkfn4p4AaABAg,"2019: Probably gonna be the last time

2049: We're still profiting somehow part 73",1.4K,16 replies
https://yt3.ggpht.com/ytc/AIdro_mLoBQGmK-GL_B8p1SpVZqMKyVsZnEGJRzM-x4XKrw_Vg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ransomg9479,@ransomg9479,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwIKTLvL_t5fwV5bf54AaABAg,“Jar Jar is the key to all this.”,347,16 replies
https://yt3.ggpht.com/ytc/AIdro_n729880_hRzWesqCNbjV-S1QJ4_iFXJI0ACNQ_amgCGeUQGLx96oMiJ7gJ4FbIrKVpqA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@GotNoKarma,@GotNoKarma,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyeMcAC7IGmSR0jCLx4AaABAg&pp=0gcJCSIANpG00pGi,"Ray: Your time ends now!

Emperor: I don't even know who you are.",135,3 replies
https://yt3.ggpht.com/ytc/AIdro_lrRE0Rbey3ducbApDICQ-g7yTxwzagqQVtq9aIEc0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ericthebald4980,@ericthebald4980,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugzui-qqZE671KL1SnV4AaABAg,"Hello. I'm C3po, human cyborg relations.
Hello, I Babu Frik...Heh heyyyyyy",1.9K,16 replies
https://yt3.ggpht.com/ytc/AIdro_nTnnJJ0ogcgdYjBDSbYPOeonP6YZMM5X-CFaxMVypSYg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@davidnichols1192,@davidnichols1192,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyvSQQNxhIzIe5PcJF4AaABAg,"JJ Abrams: The Saga will end


Disney: Yes, but make it profitable and in a 30 minute directors cut.",141,2 replies
,https://www.youtube.com/@navishsinha7511,@navishsinha7511,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugx2dLLDYm408mf55zp4AaABAg&pp=0gcJCSIANpG00pGi,Who’s here before anyone posts a ten things you missed in the final trailer video!,115,2 replies
,https://www.youtube.com/@vinhoverde3843,@vinhoverde3843,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy1UrTo2uAHYD_l7U54AaABAg,"2019: The Saga Ends
Disney in 2020: Well yes, but actually no",382,7 replies
,https://www.youtube.com/@juliusmy3369,@juliusmy3369,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzrJo_DX6aaI0IjxJV4AaABAg,"When I see that the top comments are people quoting prequel memes 

“I love democracy”",458,5 replies
,https://www.youtube.com/@kingoftheultraworld,@kingoftheultraworld,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzL0C__bLzlWIW3-xl4AaABAg,"2019: The saga ends.

2040: The thing that got eaten by the frog thing outside Jabba's palace in Return of the Jedi: Revenge of the Indigestion",452,3 replies
,https://www.youtube.com/@MoonShow,@MoonShow,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwr0HwDfN_Nxc5Lp_x4AaABAg,The real reason they’re trying to finish the skywalker saga is so that they can start the Jar Jar Saga,199,8 replies
,https://www.youtube.com/@4KNatureandCityWalks,@4KNatureandCityWalks,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxCtL_gIiJPsoKgdV14AaABAg,Waiting to hear “I got a bad feeling about this”,425,16 replies
